mut_index	VAR_0	TOT_0	cluster	state_tree	true_cluster_DCF0	point_estimate_DCF0	cmm_CCF0	Explained	LHs
8.80828498.T.C	37	37	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	3404.1883514714614;14.701702370156159;3404.1883514714614;65.31984231021845;22.533205144167013;90.21218574651274;14.100548131683755
8.80481037.A.G	16	60	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.700186666667	0.700186666667	0;1;2;3;4;5;6	1436.904543483782;-0.4890252244838251;1436.904543483782;0.48490574240728535;-1.9324722532694736;7.461662423991321;-0.21035806210007735
8.80481272.G.C	5	82	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.160103658537	0.160103658537	0;1;2;3;4;5;6	438.9763180180274;19.102230498009654;438.9763180180274;0.7548090167997614;7.930358395390073;-2.5094856832597614;20.200532742552554
8.80555106.G.T	8	8	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	734.6300051807584;1.7680269966924387;734.6300051807584;12.712489686435635;3.4613248937758665;18.094617996985754;1.638047701887595
7.6128455.A.G	31	72	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.2752625	0;1;2;3;4;5;6	2804.063101644411;-0.3139113261092632;2804.063101644411;16.432007027673613;5.485229386266845;34.20595610539774;-0.5930340075930687
3.164091256.G.A	5	46	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.266608695652	0.266608695652	0;1;2;3;4;5;6	442.53599948572656;7.378304570438868;442.53599948572656;-1.5592456637128613;1.5678229138871664;-2.009514854103953;7.978369543685801
3.163710060.T.C	19	39	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.742153846154	1.19495384615	0;1;2;3;4;5;6	1721.3195316086703;-0.9760464356593879;1721.3195316086703;9.102320000650344;-1.554906960138915;20.024338453092284;-1.123014707821163
3.165015987.A.G	3	45	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.16352	0.16352	0;1;2;3;4;5;6	262.9212769926423;10.628694433547162;262.9212769926423;-0.37679886949102404;3.87883935080672;-2.265626951775374;11.299731532124932
19.35196580.C.T	5	56	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.224107142857	0.224107142857	0;1;2;3;4;5;6	441.3182545190912;10.574913208791848;441.3182545190912;-1.0770252170322578;3.21462259604003;-2.3341768665906137;11.319477904160358
19.34316525.T.C	5	22	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.570454545455	0.570454545455	0;1;2;3;4;5;6	447.20290822396373;-0.23344431741807803;447.20290822396373;-1.2113657241030218;-1.433854260473801;0.6121371887734082;-0.07375386974036324
7.5686805.C.T	6	54	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.3291	0.3291	0;1;2;3;4;5;6	531.5461517303877;4.735285334152874;531.5461517303877;-2.0694257725536183;0.13731959934408522;-1.6407883208986611;5.212758154856033
19.34316705.T.C	23	48	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.692708333333	1.20270833333	0;1;2;3;4;5;6	2083.422822398922;-0.904052158892533;2083.422822398922;11.299206588539192;-1.7172503276083617;24.5076383031099;-1.084632275373572
3.163675877.C.A	9	45	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.49056	0.49056	0;1;2;3;4;5;6	804.4995804644648;2.0940687005719028;804.4995804644648;-1.7346707126091516;-1.2749822951869163;0.9712583235534673;2.4985690585658276
9.83782159.G.T	6	71	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.219625352113	0.219625352113	0;1;2;3;4;5;6	529.5638707212836;13.352004290701931;529.5638707212836;-0.8581055057029054;4.423109993234;-2.4822031260472492;14.249183149438945
3.165016015.A.T	4	56	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.1752	0.1752	0;1;2;3;4;5;6	351.5566566054767;13.143090345056173;351.5566566054767;-0.23366781473102805;4.893528645956138;-2.379998000753911;13.966312657038117
3.165015990.T.C	43	46	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	1.1464173913	0;1;2;3;4;5;6	3946.968478297099;12.439479301934682;3946.968478297099;64.27745615303547;22.00641757198436;92.92731537947517;11.73452154637895
19.53775020.A.C	51	93	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.866451612903	1.3764516129	0;1;2;3;4;5;6	4631.193881712898;-1.7045682561109032;4631.193881712898;34.10664510587115;-0.896699544755208;64.61219862614989;-1.5110041447611309
10.134820976.G.A	6	40	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.36525	0.36525	0;1;2;3;4;5;6	533.746289291317;3.9882607036037427;533.746289291317;-1.9218379889120953;-0.2041460836129012;-1.0746552840231018;4.444132360934329
10.134820877.C.T	4	9	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.647222222222	1.08222222222	0;1;2;3;4;5;6	361.27474787910177;-0.9194389298953514;361.27474787910177;-0.7699176241494783;-0.954801556152792;3.151480680628447;-0.9351704371924683
11.307733.T.G	3	19	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.400736842105	0.400736842105	0;1;2;3;4;5;6	266.43821427384074;0.7458099578415922;266.43821427384074;-1.584448507422291;-0.9777082169556568;-0.997646883149125;0.9364281937717305
11.307696.T.C	13	13	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	1194.7051910272885;4.095922550796077;1194.7051910272885;21.14760329671932;7.026530696932701;29.893561801363266;3.8725581470984096
10.133656353.C.A	5	8	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.7609375	0;1;2;3;4;5;6	454.2944423307378;-0.8942815853714228;454.2944423307378;0.359067438293045;-0.4547565021407163;6.350439173298846;-0.9088264618528656
10.133656351.C.A	6	9	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.811666666667	0;1;2;3;4;5;6	545.8870204267336;-0.8578987308027193;545.8870204267336;0.9098856917912039;-0.1742819337317023;8.300693100696638;-0.890870178295887
10.134581604.A.G	14	37	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.921351351351	0.921351351351	0;1;2;3;4;5;6	1263.277350212655;-1.5935155455595584;1263.277350212655;-1.544367795311203;-1.2053216681342143;10.336547441508866;-1.5490634040987352
10.134572282.C.T	14	32	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.6303125	1.0653125	0;1;2;3;4;5;6	1265.979851449856;-1.4444580113363976;1265.979851449856;-0.9642404248496774;-1.5216851060259522;12.593019202790998;-1.490471703512604
11.1479496.C.G	11	37	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.754540540541	0.754540540541	0;1;2;3;4;5;6	988.9332519097421;-1.0829579470774995;988.9332519097421;0.4702537479023725;-1.5812502511774262;5.544498375111203;-0.9358179919964336
11.307737.A.G	4	19	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.534315789474	0.534315789474	0;1;2;3;4;5;6	357.1553236324827;-0.1665605568593893;357.1553236324827;-1.315894681109178;-1.3359703776811305;0.033141512744197854;-0.01938329626470825
19.53775176.T.C	52	89	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.956516853933	0.733258426966	0;1;2;3;4;5;6	4726.915802565272;-2.032475203217402;4726.915802565272;38.658665539799514;0.30716377916714066;70.29002253454918;-1.9857276755497963
8.108992341.C.T	54	54	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	4969.576467681906;22.75811493946097;4969.576467681906;96.63323809522755;34.18787574477411;132.96260419144082;21.880754699528275
8.108992945.T.C	31	64	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.6461234375	1.2718234375	0;1;2;3;4;5;6	2809.0096191309767;-0.15418769020084255;2809.0096191309767;17.140791525929117;-1.8562846947954483;35.155913774673664;-0.4496246878502248
8.108827122.A.G	9	48	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.49231875	0.49231875	0;1;2;3;4;5;6	803.7984772722365;1.8683496326313715;803.7984772722365;-1.7859927351592262;-1.3589462761952262;0.911799395093027;2.252923900045296
8.108841737.G.A	5	64	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.2051328125	0.2051328125	0;1;2;3;4;5;6	440.49575245050386;12.280079972009016;440.49575245050386;-0.7593265155164453;4.159185075875332;-2.474189422137524;13.09060454677542
8.108841854.A.G	4	8	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.68715	1.31285	0;1;2;3;4;5;6	361.9678950596617;-0.7051545618300876;361.9678950596617;1.683263971343159;-0.8997502612495074;4.030009950298563;-0.6666935711296
8.108849959.G.A	12	60	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.52514	0.52514	0;1;2;3;4;5;6	1073.1629354931931;2.069079760724776;1073.1629354931931;-1.6238178421772567;-1.5559865162693818;2.317556507812064;2.5178948573263398
8.108382423.A.G	51	85	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.94972	0.78771	0;1;2;3;4;5;6	4638.0430611875345;-2.009564236286522;4638.0430611875345;41.548976511390364;-0.06536965004931261;72.93333999243029;-1.9588518167926736
8.108769581.C.A	5	78	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.168314102564	0.168314102564	0;1;2;3;4;5;6	439.2822616935541;17.554488627208094;439.2822616935541;0.3866260334836298;7.060611459363159;-2.5333504902562396;18.588840278467323
8.108809266.G.A	22	44	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.68715	1.31285	0;1;2;3;4;5;6	1994.0933108993033;-0.6084620189015695;1994.0933108993033;12.52783991355129;-1.6787383657083765;25.43494279780601;-0.3969265700488904
8.108809368.T.A	15	58	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.679060344828	0.679060344828	0;1;2;3;4;5;6	1346.4495798342573;-0.29590340322306474;1346.4495798342573;0.10109986496247103;-1.9457577766735241;6.491170051807657;-0.00667455392669325
1.1583687.T.C	4	53	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.183811320755	0.183811320755	0;1;2;3;4;5;6	351.837300392545;12.107535836705797;351.837300392545;-0.45666277583769244;4.321575681047332;-2.3610247503819934;12.887597641143945
10.81594285.C.T	14	35	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.974	0.974	0;1;2;3;4;5;6	1264.2993176157381;-1.59292562366754;1264.2993176157381;-1.3713499389238422;-1.390900135088156;11.180103054224475;-1.5846598156615315
10.81293012.T.C	4	57	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.170877192982	0.170877192982	0;1;2;3;4;5;6	351.4665055084824;13.78537824807226;351.4665055084824;-0.09421002393774813;5.237952777962768;-2.3748787211700595;14.638118743690633
10.81062552.G.A	13	21	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.75369047619	0;1;2;3;4;5;6	1182.0298337609372;-1.288031601544926;1182.0298337609372;1.8827539952505035;-0.19732861754314612;17.393266730632764;-1.3206757484915315
10.81062542.A.C	10	28	3	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.40723422982990287;(0.4067,0.4074)	0.434642857143	0.869642857143	0;1;2;3;4;5;6	901.2768560115588;-1.3998229376584135;901.2768560115588;-1.5001964931559328;-1.0543262315035875;6.459320438886209;-1.3396392889004751
10.81884560.T.A	8	17	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.710882352941	1.14588235294	0;1;2;3;4;5;6	723.8382149328883;-1.0608474257015512;723.8382149328883;-0.6755908469621339;-1.2246568726394127;7.502474640757837;-1.1104036070231924
10.81884558.T.G	8	18	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.647222222222	1.08222222222	0;1;2;3;4;5;6	723.1963610467159;-1.192012571278383;723.1963610467159;-0.8929699597866367;-1.2627378237932643;6.949826649769214;-1.2234755858726167
10.81594529.A.G	12	35	3	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.40723422982990287;(0.4067,0.4074)	0.399857142857	0.834857142857	0;1;2;3;4;5;6	1081.115040158425;-1.3820103438019267;1081.115040158425;-1.6231581645456856;-1.2329137246606692;7.458885724475113;-1.2844595318740275
10.81594521.A.G	10	32	3	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.40723422982990287;(0.4067,0.4074)	0.3259375	0.7609375	0;1;2;3;4;5;6	899.5551641049475;-1.0787598818875033;899.5551641049475;-1.5239893063757108;-1.491832970717077;5.094452113009947;-0.9462035662199391
10.81884585.T.C	4	11	3	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.40723422982990287;(0.4067,0.4074)	0.450454545455	0.885454545455	0;1;2;3;4;5;6	360.1296155747988;-1.0431937530072286;360.1296155747988;-1.0661003817567014;-0.89238799041871;2.18476016669298;-1.0227389268495335
10.81884581.T.C	5	12	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.01458333333	0;1;2;3;4;5;6	451.2775078495332;-1.0822091062665766;451.2775078495332;-0.9599679495199904;-1.0565992432711422;3.6903282728293245;-1.0883036153424168
20.41415993.T.A	13	92	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.387993478261	0.387993478261	0;1;2;3;4;5;6	1157.4696226641186;8.200583719088314;1157.4696226641186;-2.3826784864287944;0.5362125224318817;-0.10166499327314682;9.032222321290703
20.41401607.G.A	13	72	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.495769444444	0.495769444444	0;1;2;3;4;5;6	1161.161392068494;3.1330807374941756;1161.161392068494;-1.9016020571325143;-1.3537840755378383;2.016106375640426;3.6668003624210286
20.41417372.C.G	11	71	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.425405633803	0.425405633803	0;1;2;3;4;5;6	980.2895326250913;4.83274873948379;980.2895326250913;-2.222997866841265;-0.564803549446367;0.2673437413132831;5.434462983741504
20.41416097.C.G	8	91	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.241389010989	0.241389010989	0;1;2;3;4;5;6	707.1396782524916;14.956403349889964;707.1396782524916;-1.0956618406898642;4.777000484716321;-2.5058175295514964;15.98037242371515
20.39445064.G.A	9	70	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.353031428571	0.353031428571	0;1;2;3;4;5;6	799.7697848029645;6.884528362749421;799.7697848029645;-2.1922820552740134;0.5762885979211063;-1.129307271737865;7.554237226337975
20.39367090.C.G	5	9	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.779644444444	0.762722222222	0;1;2;3;4;5;6	453.3781515988636;-0.8621239229160729;453.3781515988636;3.045467731529463;1.0401256258903473;6.081958937699831;-0.8342792732087787
20.41033629.C.T	35	35	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.915266666667	0;1;2;3;4;5;6	3220.035611253208;12.79580786599212;3220.035611253208;63.211854016758;45.854957039111795;86.75866537541476;12.26656594722282
20.40475647.C.A	13	56	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.637417857143	0.637417857143	0;1;2;3;4;5;6	1165.0336453184684;-0.002083921306976322;1165.0336453184684;-0.5979031872213234;-1.9469436274394454;4.629161197245452;0.293300521799452
20.41711972.A.G	4	21	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.52300952381	0.52300952381	0;1;2;3;4;5;6	356.6255608076969;-0.19618531641664205;356.6255608076969;-1.425208133365789;-1.393441429063543;-0.12533467676542642;-0.04915152666658251
20.41711970.A.G	11	19	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.843873684211	0.794836842105	0;1;2;3;4;5;6	998.9087352052458;-1.2072387922340688;998.9087352052458;8.048402978107458;3.541807424610763;14.794151429266954;-1.1666706904986022
7.96637352.T.C	4	47	5	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2015,0.2141)	0.252076595745	0.252076595745	0;1;2;3;4;5;6	352.45082657659964;5.628749313198549;352.45082657659964;-1.6658866731859607;0.9928674846894499;-2.2069522594541944;6.092990717691238
7.96186575.C.T	4	24	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.49365	0.49365	0;1;2;3;4;5;6	355.92367994716824;-0.0673828632669835;355.92367994716824;-1.5949530268626315;-1.4193428018996155;-0.40720503044491885;0.09174014250902651
7.96878185.A.G	5	48	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.30853125	0.30853125	0;1;2;3;4;5;6	442.271847910685;4.458747217058935;442.271847910685;-1.9640713487486465;0.19877146690830472;-1.8323708961981175;4.896439286318092
7.96648185.G.C	27	27	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	2483.459695923394;8.152567765443163;2483.459695923394;50.24113366289849;36.851527423;68.40581671100513;7.789569687010516
7.97170607.T.C	15	38	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.16917105263	0;1;2;3;4;5;6	1354.4252424873891;-1.2711234189503742;1354.4252424873891;6.039072066914677;1.083545866550132;14.401749066510199;-1.3642450487367412
7.97020120.A.G	3	26	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.341757692308	0.341757692308	0;1;2;3;4;5;6	265.1511075692716;1.3470228256309582;265.1511075692716;-1.8045907354271211;-0.8091808291701135;-1.5151062016567742;1.5724932186470308
7.97170760.T.C	3	9	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	0.9873	0.9873	0;1;2;3;4;5;6	269.57680926744814;-1.0043517500872836;269.57680926744814;0.10664855787249117;-0.7333087906318365;1.6739518266715807;-1.0044036517748465
7.97170723.G.C	6	14	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.26938571429	0;1;2;3;4;5;6	541.9050050494855;-0.8519231676782795;541.9050050494855;2.3730454174219417;0.2612796016459118;5.8083151867915905;-0.9050910403954351
7.97559430.A.G	28	28	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	2575.5280083233447;8.542838381765906;2575.5280083233447;52.190240053201066;38.304722471084105;71.02768914012647;8.166395930057977
7.97259118.G.A	5	72	5	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2015,0.2141)	0.2056875	0.2056875	0;1;2;3;4;5;6	439.7725954525627;11.527131851494048;439.7725954525627;-0.9134945293975676;3.8404549988636205;-2.5857734674758497;12.283208336805387
7.11257064.G.C	35	63	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.6836	0.82275	0;1;2;3;4;5;6	3178.4768494498917;-0.5755007233079183;3178.4768494498917;28.44610660259739;14.112167456322801;49.88827533885385;-0.32189932122246034
7.11225908.T.C	33	64	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.5653296875	0.76361484375	0;1;2;3;4;5;6	2993.2164265705005;0.7000648488895678;2993.2164265705005;23.86782440218643;10.849596279424304;43.73896363697678;1.0581429761027792
7.10371806.A.G	10	73	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.405739726027	0.405739726027	0;1;2;3;4;5;6	889.5748520737885;4.77966513950232;889.5748520737885;-2.2989061693239847;-0.4563644709224839;-0.3066916815369751;5.349930879303955
7.9687570.C.T	44	44	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	4048.7431011797503;14.909262700126279;4048.7431011797503;83.49803675523867;61.677937697626305;113.0997424632643;14.317710276013818
7.9687533.T.C	8	60	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.39492	0.39492	0;1;2;3;4;5;6	711.0536216760738;3.855314601482018;711.0536216760738;-2.2087296332512913;-0.5619558270231444;-0.7352233357302751;4.3327528210601365
7.9687418.A.G	5	15	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	0.9873	0.9873	0;1;2;3;4;5;6	449.7370628085861;-1.2315388873063178;449.7370628085861;0.6201282926266387;-0.7798006215472402;3.2323004072917882;-1.2316253901189231
7.11225713.A.T	16	41	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.15586341463	0;1;2;3;4;5;6	1444.5580434455053;-1.332042800012701;1444.5580434455053;6.348486121838938;1.1129741386396184;15.233597544367491;-1.4251817303615901
7.10464759.T.G	8	78	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.303784615385	0.303784615385	0;1;2;3;4;5;6	708.5797785755971;8.557199320423273;708.5797785755971;-2.02020077562306;1.56990306505827;-1.899679021073652;9.273425852040532
7.10464651.G.A	15	19	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	1.16917105263	0;1;2;3;4;5;6	1370.2927645498628;-0.6379890254438472;1370.2927645498628;19.09631261805518;12.089493603545614;28.88713996856518;-0.7362039864701853
7.10458491.T.G	5	40	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.3702375	0.3702375	0;1;2;3;4;5;6	443.4064741638166;2.4041611060047963;443.4064741638166;-2.0127215214414456;-0.7135809433192435;-1.2796946053479772;2.735725036579886
8.135141265.T.C	3	9	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.875233333333	0.875233333333	0;1;2;3;4;5;6	269.57680926744814;-0.9771829851613356;269.57680926744814;-0.13106905465869811;-0.8664571522479081;1.3707517973181131;-0.9609051009364453
11.98790267.C.T	6	19	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.801473684211	0.801473684211	0;1;2;3;4;5;6	539.416220922951;-1.1646230130768807;539.416220922951;0.04789154470151935;-1.2258161259476132;2.9213968777153134;-1.1043277031531176
11.98790347.C.T	6	35	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.435085714286	0.435085714286	0;1;2;3;4;5;6	534.7370179556059;1.9002037492871402;534.7370179556059;-1.8329924199291234;-1.0122257734562332;-0.39098357909846015;2.23076530084165
7.66611121.T.G	34	64	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.611609375	0.7867546875	0;1;2;3;4;5;6	3085.412203610393;0.1578318103769476;3085.412203610393;25.79648587920323;12.174383634530798;46.4155569607552;0.47660290478914646
7.66566769.A.G	17	45	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.11894	0;1;2;3;4;5;6	1534.2001047876533;-1.485050251520125;1534.2001047876533;6.315070114022941;0.9075351276806849;15.647450151541651;-1.5649404650960292
8.135730864.A.C	44	44	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	4048.7431011797503;18.002221167387297;4048.7431011797503;78.19676596097489;27.315359601346152;107.79847166900053;17.28733504596066
11.97956539.T.C	15	23	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.827608695652	0;1;2;3;4;5;6	1365.2702006849013;-1.2656148021505782;1365.2702006849013;12.564451266370966;0.03336683977710564;21.94019360256087;-1.3164416840574518
11.98089441.A.G	38	38	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	3496.26577970482;16.023302619688103;3496.26577970482;65.86667710777142;24.58969566224131;91.43178658288448;15.370391285802615
11.97875388.C.T	66	66	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	6074.61995288489;29.98828215808197;6074.61995288489;116.55835363738458;44.86675428462175;160.9609121994231;28.85427826238612
11.97875430.C.T	49	49	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	4509.154759262902;21.473670389968426;4509.154759262902;85.74539012460218;32.519808786944935;118.71092602672167;20.631758406800298
11.98758724.T.C	23	47	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.704	1.242	0;1;2;3;4;5;6	2084.0957668721644;-0.634456013388423;2084.0957668721644;11.99905169907533;-1.6970017964519712;25.325425853632233;-0.8394182316272136
